ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
0.99931,0.30303030303030304,0.0,69,0.8214285714285714,0,0.0,0.4225771273642583,0.422431291218819,Poisson,1000,16,100,4,0.9993098964844727,1000,1.0,5,12.546218680335274,5,99916,1.0,15,0.17857142857142858,none
0.99921,0.11235955056179775,0.0,79,0.9404761904761905,0,0.0,0.2439750182371333,0.2438786242436546,Binomial,1000,16,100,4,0.9992099604980249,1000,1.0,6,254.54044684140476,5,99916,1.0,5,0.05952380952380952,none
,,,0,,0,,,,NBinomial,1000,16,100,4,,1000,,6,,5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,16,100,4,,1000,,6,,5,0,,0,,none
0.9993,0.2857142857142857,0.0,70,0.8333333333333334,0,0.0,0.408248290463863,0.4081053585342634,NBinomial3,1000,16,100,4,0.999299901986278,1000,1.0,6,15.474128045483484,5,99916,1.0,14,0.16666666666666666,none
0.99924,0.20833333333333331,0.16666666666666666,74,0.8809523809523809,2,2.0016814123864046e-05,0.314970394174356,0.3148040303606996,NBinomial4,1000,16,100,4,0.9992599111893428,1000,0.8333333333333334,6,33.92827691987621,5,99914,0.9999799831858761,10,0.11904761904761904,none
0.99936,0.3846153846153846,0.0,64,0.7619047619047619,0,0.0,0.4879500364742666,0.4877938362265048,Normal,1000,16,100,4,0.9993598719743949,1000,1.0,6,9.750218211998654,5,99916,1.0,20,0.23809523809523808,blom
0.99928,0.27999999999999997,0.125,70,0.8333333333333334,2,2.0016814123864046e-05,0.38188130791298663,0.38170557671936967,Normal,1000,16,100,4,0.9992998879820771,1000,0.875,6,30.858896406543085,5,99914,0.9999799831858761,14,0.16666666666666666,boxcox
0.99937,0.4,0.0,63,0.75,0,0.0,0.5,0.4998424420935589,Normal,1000,16,100,4,0.9993698676722111,1000,1.0,6,8.55974394979262,5,99916,1.0,21,0.25,log
0.99929,0.2680412371134021,0.0,71,0.8452380952380952,0,0.0,0.3933978962347216,0.39325819701964604,Poisson,1000,16,100,4,0.9992899076879994,1000,1.0,6,20.925354721695417,5,99916,1.0,13,0.15476190476190477,none
0.9992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21813058212245687,Binomial,1000,16,100,4,0.9991999679987199,1000,1.0,7,184.5819328873014,5,99916,1.0,4,0.047619047619047616,none
0.99919,0.0689655172413793,0.0,81,0.9642857142857143,0,0.0,0.1889822365046136,0.18890568089650975,NBinomial,1000,16,100,4,0.9991899756992709,1000,1.0,7,308.4923759882849,5,99916,1.0,3,0.03571428571428571,none
,,,0,,0,,,,NBinomial2,1000,16,100,4,,1000,,7,,5,0,,0,,none
0.9992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21813058212245687,NBinomial3,1000,16,100,4,0.9991999679987199,1000,1.0,7,127.78655697213213,5,99916,1.0,4,0.047619047619047616,none
0.99921,0.11235955056179775,0.0,79,0.9404761904761905,0,0.0,0.2439750182371333,0.2438786242436546,NBinomial4,1000,16,100,4,0.9992099604980249,1000,1.0,7,90.48987885636896,5,99916,1.0,5,0.05952380952380952,none
0.99922,0.13333333333333333,0.0,78,0.9285714285714286,0,0.0,0.2672612419124244,0.2671569834382014,Normal,1000,16,100,4,0.9992199531971918,1000,1.0,7,77.98928287094948,5,99916,1.0,6,0.07142857142857142,blom
0.99921,0.11235955056179775,0.0,79,0.9404761904761905,0,0.0,0.2439750182371333,0.2438786242436546,Normal,1000,16,100,4,0.9992099604980249,1000,1.0,7,105.72289210270644,5,99916,1.0,5,0.05952380952380952,boxcox
0.99921,0.11235955056179775,0.0,79,0.9404761904761905,0,0.0,0.2439750182371333,0.2438786242436546,Normal,1000,16,100,4,0.9992099604980249,1000,1.0,7,104.94293287199802,5,99916,1.0,5,0.05952380952380952,log
0.9992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21813058212245687,Poisson,1000,16,100,4,0.9991999679987199,1000,1.0,7,183.21041772546522,5,99916,1.0,4,0.047619047619047616,none
0.99941,0.4587155963302752,0.0,59,0.7023809523809523,0,0.0,0.5455447255899809,0.5453837258950486,Binomial,1000,16,100,4,0.9994098524631158,1000,1.0,8,2.713285408361053,5,99916,1.0,25,0.2976190476190476,none
0.99938,0.41509433962264153,0.0,62,0.7380952380952381,0,0.0,0.511766315719159,0.5116076086423172,NBinomial,1000,16,100,4,0.9993798635699854,1000,1.0,8,3.1610053550035415,5,99916,1.0,22,0.2619047619047619,none
0.99926,0.21276595744680848,0.0,74,0.8809523809523809,0,0.0,0.3450327796711771,0.34490508114424606,NBinomial2,1000,16,100,4,0.9992599259925993,1000,1.0,8,16.894293573040617,5,99916,1.0,10,0.11904761904761904,none
0.99936,0.3846153846153846,0.0,64,0.7619047619047619,0,0.0,0.4879500364742666,0.4877938362265048,NBinomial3,1000,16,100,4,0.9993598719743949,1000,1.0,8,4.224791891379095,5,99916,1.0,20,0.23809523809523808,none
0.99934,0.35294117647058826,0.0,66,0.7857142857142857,0,0.0,0.4629100498862757,0.4627572368451516,NBinomial4,1000,16,100,4,0.9993398811786122,1000,1.0,8,4.703422248316839,5,99916,1.0,18,0.21428571428571427,none
0.99946,0.5423728813559321,0.058823529411764705,52,0.6190476190476191,2,2.0016814123864046e-05,0.5987849508520957,0.5986037302016894,Normal,1000,16,100,4,0.9994798231398676,1000,0.9411764705882353,8,2.6142985813093915,5,99914,0.9999799831858761,32,0.38095238095238093,blom
0.9995,0.5833333333333334,0.027777777777777776,49,0.5833333333333334,1,1.0008407061932023e-05,0.6364688465216445,0.6363007362164429,Normal,1000,16,100,4,0.9995098235364731,1000,0.9722222222222222,8,1.9444556095845595,5,99915,0.9999899915929381,35,0.4166666666666667,boxcox
0.99951,0.5950413223140496,0.02702702702702703,48,0.5714285714285714,1,1.0008407061932023e-05,0.6457464030007577,0.6455795020417578,Normal,1000,16,100,4,0.9995198223342637,1000,0.972972972972973,8,1.996238345994102,5,99915,0.9999899915929381,36,0.42857142857142855,log
0.99944,0.5,0.0,56,0.6666666666666666,0,0.0,0.5773502691896257,0.5771885431861596,Poisson,1000,16,100,4,0.9994398431560837,1000,1.0,8,2.16280646762833,5,99916,1.0,28,0.3333333333333333,none
0.99927,0.23157894736842108,0.0,73,0.8690476190476191,0,0.0,0.36187343222787294,0.3617413097748897,Binomial,1000,16,100,4,0.9992699196911661,1000,1.0,9,26.247720837323502,5,99916,1.0,11,0.13095238095238096,none
0.9992,0.0909090909090909,0.0,80,0.9523809523809523,0,0.0,0.21821789023599236,0.21813058212245687,NBinomial,1000,16,100,4,0.9991999679987199,1000,1.0,9,157.0753944750904,5,99916,1.0,4,0.047619047619047616,none
,,,0,,0,,,,NBinomial2,1000,16,100,4,,1000,,9,,5,0,,0,,none
0.99927,0.23157894736842108,0.0,73,0.8690476190476191,0,0.0,0.36187343222787294,0.3617413097748897,NBinomial3,1000,16,100,4,0.9992699196911661,1000,1.0,9,24.631083828804343,5,99916,1.0,11,0.13095238095238096,none
0.99931,0.30303030303030304,0.0,69,0.8214285714285714,0,0.0,0.4225771273642583,0.422431291218819,NBinomial4,1000,16,100,4,0.9993098964844727,1000,1.0,9,11.362335692101555,5,99916,1.0,15,0.17857142857142858,none
0.99929,0.2680412371134021,0.0,71,0.8452380952380952,0,0.0,0.3933978962347216,0.39325819701964604,Normal,1000,16,100,4,0.9992899076879994,1000,1.0,9,25.262244905807204,5,99916,1.0,13,0.15476190476190477,blom
0.99929,0.297029702970297,0.11764705882352941,69,0.8214285714285714,2,2.0016814123864046e-05,0.39694209301872235,0.3967645925401038,Normal,1000,16,100,4,0.9993098826800556,1000,0.8823529411764706,9,14.996108068007661,5,99914,0.9999799831858761,15,0.17857142857142858,boxcox
0.99932,0.32,0.0,68,0.8095238095238095,0,0.0,0.4364357804719847,0.43628734331807156,Normal,1000,16,100,4,0.9993198911825892,1000,1.0,9,18.10134405746295,5,99916,1.0,16,0.19047619047619047,log
0.99927,0.23157894736842108,0.0,73,0.8690476190476191,0,0.0,0.36187343222787294,0.3617413097748897,Poisson,1000,16,100,4,0.9992699196911661,1000,1.0,9,17.852562565114688,5,99916,1.0,11,0.13095238095238096,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,1,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,1,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,1,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,1,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,1,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,1,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,10,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,10,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,10,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,10,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,10,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,10,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,10,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,10,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,10,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,2,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,2,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,2,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,2,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,2,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,2,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,2,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,2,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,2,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,2,100,4,,1000,,3,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,3,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,3,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,3,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,3,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,3,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,4,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,4,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,4,,1.5,0,,0,,none
0.99969,,1.0,28,1.0,3,3.0008402352658743e-05,0.0,-9.166572280240065e-05,NBinomial3,1000,2,100,4,0.999719991599748,1000,0.0,4,,1.5,99969,0.9999699915976473,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,4,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,4,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,4,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,4,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,4,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,5,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,5,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,5,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,5,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,5,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,5,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,5,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,5,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,5,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,2,100,4,,1000,,6,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,6,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,6,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,6,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,6,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,6,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,7,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,7,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,7,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,7,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,7,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,7,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,7,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,7,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,7,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,8,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,8,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,8,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,8,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,8,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,8,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,8,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,8,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,8,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,9,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,9,,1.5,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,9,,1.5,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,9,,1.5,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,9,,1.5,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,9,,1.5,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,9,,1.5,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,9,,1.5,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,9,,1.5,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,1,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,1,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,1,,2,0,,0,,none
0.9997,0.0625,0.75,27,0.9642857142857143,3,3.0008402352658743e-05,0.0944911182523068,0.09440039294252661,NBinomial3,1000,2,100,4,0.999729989199568,1000,0.25,1,0.2905559712915493,2,99969,0.9999699915976473,1,0.03571428571428571,none
0.99977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42252852576977934,NBinomial4,1000,2,100,4,0.999769988499425,1000,1.0,1,7.6720428048541915,2,99972,1.0,5,0.17857142857142858,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,1,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,10,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,10,,2,0,,0,,none
0.99972,0.06666666666666667,0.5,27,0.9642857142857143,1,1.0002800784219581e-05,0.1336306209562122,0.13357582531115844,NBinomial3,1000,2,100,4,0.999729994599892,1000,0.5,10,8.656809820745888,2,99971,0.9999899971992158,1,0.03571428571428571,none
0.99976,0.25,0.0,24,0.8571428571428571,0,0.0,0.3779644730092272,0.3779191127362755,NBinomial4,1000,2,100,4,0.9997599903996159,1000,1.0,10,11.350177592139518,2,99972,1.0,4,0.14285714285714285,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,10,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,10,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,10,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,10,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,2,100,4,,1000,,2,,2,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,2,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,2,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,2,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,2,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,2,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,2,100,4,,1000,,3,,2,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,3,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,3,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,3,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,3,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,3,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,4,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,4,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,4,,2,0,,0,,none
0.99971,0.06451612903225806,0.6666666666666666,27,0.9642857142857143,2,2.0005601568439162e-05,0.10910894511799618,0.109034194756246,NBinomial3,1000,2,100,4,0.999729991899757,1000,0.3333333333333333,4,0.33505692379931085,2,99970,0.9999799943984315,1,0.03571428571428571,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,4,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,4,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,4,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,4,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,4,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,5,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,5,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,5,,2,0,,0,,none
0.99973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.18895672192518934,NBinomial3,1000,2,100,4,0.999729997299973,1000,1.0,5,280.03021364798195,2,99972,1.0,1,0.03571428571428571,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,5,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,5,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,5,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,5,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,5,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,6,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,6,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,6,,2,0,,0,,none
0.99977,0.30303030303030304,0.0,23,0.8214285714285714,0,0.0,0.4225771273642583,0.42252852576977934,NBinomial3,1000,2,100,4,0.999769988499425,1000,1.0,6,8.929513605261391,2,99972,1.0,5,0.17857142857142858,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,6,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,6,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,6,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,6,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,6,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial3,1000,2,100,4,,1000,,7,,2,0,,0,,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,7,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,7,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,7,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,7,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,7,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,8,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,8,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,8,,2,0,,0,,none
0.99971,,1.0,28,1.0,1,1.0002800784219581e-05,0.0,-5.292270049519167e-05,NBinomial3,1000,2,100,4,0.999719997199972,1000,0.0,8,,2,99971,0.9999899971992158,0,0.0,none
,,,0,,0,,,,NBinomial4,1000,2,100,4,,1000,,8,,2,0,,0,,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,8,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,8,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,8,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,8,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,9,,2,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,9,,2,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,9,,2,0,,0,,none
0.99974,0.1875,0.25,25,0.8928571428571429,1,1.0002800784219581e-05,0.2834733547569204,0.28341287280502586,NBinomial3,1000,2,100,4,0.9997499899996,1000,0.75,9,0.38354512451176975,2,99971,0.9999899971992158,3,0.10714285714285714,none
0.99973,0.0689655172413793,0.0,27,0.9642857142857143,0,0.0,0.1889822365046136,0.18895672192518934,NBinomial4,1000,2,100,4,0.999729997299973,1000,1.0,9,126.7206865738458,2,99972,1.0,1,0.03571428571428571,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,9,,2,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,9,,2,0,,0,,boxcox
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,9,,2,0,,0,,log
,,,0,,0,,,,Poisson,1000,2,100,4,,1000,,9,,2,0,,0,,none
,,,0,,0,,,,Binomial,1000,2,100,4,,1000,,1,,3,0,,0,,none
,,,0,,0,,,,NBinomial,1000,2,100,4,,1000,,1,,3,0,,0,,none
,,,0,,0,,,,NBinomial2,1000,2,100,4,,1000,,1,,3,0,,0,,none
0.99977,0.34285714285714286,0.14285714285714285,22,0.7857142857142857,1,1.0002800784219581e-05,0.42857142857142855,0.4285064195574062,NBinomial3,1000,2,100,4,0.9997799845989219,1000,0.8571428571428571,1,2.5216228283474393,3,99971,0.9999899971992158,6,0.21428571428571427,none
0.99975,0.19354838709677416,0.0,25,0.8928571428571429,0,0.0,0.32732683535398854,0.3272859157143428,NBinomial4,1000,2,100,4,0.999749992499775,1000,1.0,1,34.409449768298686,3,99972,1.0,3,0.10714285714285714,none
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,3,0,,0,,blom
,,,0,,0,,,,Normal,1000,2,100,4,,1000,,1,,3,0,,0,,boxcox
