,ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,1,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,1,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,1,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,1,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,1,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,1,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,10,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,10,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,10,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,10,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,10,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,10,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,2,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,2,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,2,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,2,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,2,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,2,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,3,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,3,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,3,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,3,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,3,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,3,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,4,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,4,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,4,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,4,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,4,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,4,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,5,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,5,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,5,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,5,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,5,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,5,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,6,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,6,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,6,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,6,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,6,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,6,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,7,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,7,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,7,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,7,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,7,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,7,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,8,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,8,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,8,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,8,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,8,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,8,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,9,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,9,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,9,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,9,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,9,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,9,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,1,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,1,,3,0,,0,,none
1,0.99967,0.15384615384615385,0.0,33,0.9166666666666666,0,0.0,0.28867513459481287,0.2886274978381453,Normal,1000,16,100,1,0.999669990099703,1000,1.0,1,88.10887794772354,3,99964,1.0,3,0.08333333333333333,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,1,,3,0,,0,,boxcox
1,0.99966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.2356621868032318,Normal,1000,16,100,1,0.999659993199864,1000,1.0,1,486.35328463280376,3,99964,1.0,2,0.05555555555555555,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,1,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,10,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,10,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,10,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,10,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,10,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,10,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,2,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,2,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,2,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,2,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,2,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,2,,3,0,,0,,none
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Binomial,1000,16,100,1,0.999689984499225,1000,1.0,3,21.986451408564527,3,99964,1.0,5,0.1388888888888889,none
1,0.99967,0.15384615384615385,0.0,33,0.9166666666666666,0,0.0,0.28867513459481287,0.2886274978381453,NBinomial,1000,16,100,1,0.999669990099703,1000,1.0,3,51.154038625426864,3,99964,1.0,3,0.08333333333333333,none
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Normal,1000,16,100,1,0.999689984499225,1000,1.0,3,22.488993755484984,3,99964,1.0,5,0.1388888888888889,blom
1,0.99968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.33327999359889043,Normal,1000,16,100,1,0.999679987199488,1000,1.0,3,34.71093792256454,3,99964,1.0,4,0.1111111111111111,boxcox
1,0.99968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.33327999359889043,Normal,1000,16,100,1,0.999679987199488,1000,1.0,3,34.9703902754665,3,99964,1.0,4,0.1111111111111111,log
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Poisson,1000,16,100,1,0.999689984499225,1000,1.0,3,21.542900865501554,3,99964,1.0,5,0.1388888888888889,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,4,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,4,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,4,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,4,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,4,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,4,,3,0,,0,,none
1,0.9997,0.3181818181818182,0.125,29,0.8055555555555556,1,1.0003601296466729e-05,0.4124789556921527,0.4123999821031398,Binomial,1000,16,100,1,0.9997099767981439,1000,0.875,5,6.711540379225433,3,99963,0.9999899963987036,7,0.19444444444444445,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,5,,3,0,,0,,none
1,0.99971,0.3555555555555555,0.1111111111111111,28,0.7777777777777778,1,1.0003601296466729e-05,0.4444444444444444,0.4443644304914872,Normal,1000,16,100,1,0.9997199747977318,1000,0.8888888888888888,5,6.830360876189529,3,99963,0.9999899963987036,8,0.2222222222222222,blom
1,0.99971,0.3555555555555555,0.1111111111111111,28,0.7777777777777778,1,1.0003601296466729e-05,0.4444444444444444,0.4443644304914872,Normal,1000,16,100,1,0.9997199747977318,1000,0.8888888888888888,5,7.1668870430184075,3,99963,0.9999899963987036,8,0.2222222222222222,boxcox
1,0.99971,0.3555555555555555,0.1111111111111111,28,0.7777777777777778,1,1.0003601296466729e-05,0.4444444444444444,0.4443644304914872,Normal,1000,16,100,1,0.9997199747977318,1000,0.8888888888888888,5,6.638743582124194,3,99963,0.9999899963987036,8,0.2222222222222222,log
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Poisson,1000,16,100,1,0.9997099796985789,1000,1.0,5,6.200247616280602,3,99964,1.0,7,0.19444444444444445,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,6,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,6,,3,0,,0,,none
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Normal,1000,16,100,1,0.999689984499225,1000,1.0,6,12.69449465964466,3,99964,1.0,5,0.1388888888888889,blom
1,0.99968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.33327999359889043,Normal,1000,16,100,1,0.999679987199488,1000,1.0,6,22.462247259504398,3,99964,1.0,4,0.1111111111111111,boxcox
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Normal,1000,16,100,1,0.999689984499225,1000,1.0,6,12.612102392098743,3,99964,1.0,5,0.1388888888888889,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,6,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,7,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,7,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,7,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,7,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,7,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,7,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,8,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,8,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,8,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,8,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,8,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,8,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,16,100,1,,1000,,9,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,16,100,1,,1000,,9,,3,0,,0,,none
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Normal,1000,16,100,1,0.999689984499225,1000,1.0,9,30.684041496831263,3,99964,1.0,5,0.1388888888888889,blom
1,,,,0,,0,,,,Normal,1000,16,100,1,,1000,,9,,3,0,,0,,boxcox
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Normal,1000,16,100,1,0.999689984499225,1000,1.0,9,33.078461736260124,3,99964,1.0,5,0.1388888888888889,log
1,,,,0,,0,,,,Poisson,1000,16,100,1,,1000,,9,,3,0,,0,,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Binomial,1000,16,100,1,0.9997099796985789,1000,1.0,1,5.528303320290701,5,99964,1.0,7,0.19444444444444445,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,NBinomial,1000,16,100,1,0.99969998199892,1000,1.0,1,9.12089898555953,5,99964,1.0,6,0.16666666666666666,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Normal,1000,16,100,1,0.9997099796985789,1000,1.0,1,12.887055700501111,5,99964,1.0,7,0.19444444444444445,blom
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Normal,1000,16,100,1,0.9997099796985789,1000,1.0,1,11.88106637125726,5,99964,1.0,7,0.19444444444444445,boxcox
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,Normal,1000,16,100,1,0.9997199775982079,1000,1.0,1,9.186812147891597,5,99964,1.0,8,0.2222222222222222,log
1,0.99969,0.27906976744186046,0.14285714285714285,30,0.8333333333333334,1,1.0003601296466729e-05,0.3779644730092272,0.37788697760413936,Poisson,1000,16,100,1,0.9996999789985299,1000,0.8571428571428571,1,10.009308723273623,5,99963,0.9999899963987036,6,0.16666666666666666,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Binomial,1000,16,100,1,0.9997099796985789,1000,1.0,10,13.651716427957993,5,99964,1.0,7,0.19444444444444445,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,NBinomial,1000,16,100,1,0.99969998199892,1000,1.0,10,17.60105211455217,5,99964,1.0,6,0.16666666666666666,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Normal,1000,16,100,1,0.9997099796985789,1000,1.0,10,25.160244259915135,5,99964,1.0,7,0.19444444444444445,blom
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Normal,1000,16,100,1,0.9997099796985789,1000,1.0,10,22.534431192793004,5,99964,1.0,7,0.19444444444444445,boxcox
1,0.9997,0.3181818181818182,0.125,29,0.8055555555555556,1,1.0003601296466729e-05,0.4124789556921527,0.4123999821031398,Normal,1000,16,100,1,0.9997099767981439,1000,0.875,10,20.757180739413833,5,99963,0.9999899963987036,7,0.19444444444444445,log
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Poisson,1000,16,100,1,0.9997099796985789,1000,1.0,10,13.75683564180652,5,99964,1.0,7,0.19444444444444445,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Binomial,1000,16,100,1,0.99969998199892,1000,1.0,2,18.9202576459021,5,99964,1.0,6,0.16666666666666666,none
1,0.99968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.33327999359889043,NBinomial,1000,16,100,1,0.999679987199488,1000,1.0,2,20.990720450933836,5,99964,1.0,4,0.1111111111111111,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,2,15.761507603837936,5,99964,1.0,6,0.16666666666666666,blom
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,2,15.69829932513395,5,99964,1.0,6,0.16666666666666666,boxcox
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,2,16.350916858377104,5,99964,1.0,6,0.16666666666666666,log
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,Poisson,1000,16,100,1,0.999689984499225,1000,1.0,2,15.495124926978514,5,99964,1.0,5,0.1388888888888889,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Binomial,1000,16,100,1,0.9997099796985789,1000,1.0,3,9.578011863807074,5,99964,1.0,7,0.19444444444444445,none
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,NBinomial,1000,16,100,1,0.999689984499225,1000,1.0,3,12.938689540550357,5,99964,1.0,5,0.1388888888888889,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,3,12.225571715460866,5,99964,1.0,6,0.16666666666666666,blom
1,0.99973,0.4,0.0,27,0.75,0,0.0,0.5,0.4999324893667676,Normal,1000,16,100,1,0.9997299756978129,1000,1.0,3,6.48561114716859,5,99964,1.0,9,0.25,boxcox
1,0.99973,0.4,0.0,27,0.75,0,0.0,0.5,0.4999324893667676,Normal,1000,16,100,1,0.9997299756978129,1000,1.0,3,5.338111503430464,5,99964,1.0,9,0.25,log
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Poisson,1000,16,100,1,0.9997099796985789,1000,1.0,3,9.632592242663412,5,99964,1.0,7,0.19444444444444445,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Binomial,1000,16,100,1,0.9997099796985789,1000,1.0,4,11.932182475249062,5,99964,1.0,7,0.19444444444444445,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,NBinomial,1000,16,100,1,0.99969998199892,1000,1.0,4,13.932332423432316,5,99964,1.0,6,0.16666666666666666,none
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,4,21.234919610845928,5,99964,1.0,6,0.16666666666666666,blom
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,4,15.35666647852325,5,99964,1.0,6,0.16666666666666666,boxcox
1,0.99971,0.3555555555555555,0.1111111111111111,28,0.7777777777777778,1,1.0003601296466729e-05,0.4444444444444444,0.4443644304914872,Normal,1000,16,100,1,0.9997199747977318,1000,0.8888888888888888,4,12.170741710689544,5,99963,0.9999899963987036,8,0.2222222222222222,log
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,Poisson,1000,16,100,1,0.9997099796985789,1000,1.0,4,10.546459600063661,5,99964,1.0,7,0.19444444444444445,none
1,0.99966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.2356621868032318,Binomial,1000,16,100,1,0.999659993199864,1000,1.0,5,149.2630727008549,5,99964,1.0,2,0.05555555555555555,none
1,0.99966,0.10526315789473684,0.0,34,0.9444444444444444,0,0.0,0.23570226039551584,0.2356621868032318,NBinomial,1000,16,100,1,0.999659993199864,1000,1.0,5,154.32343341681454,5,99964,1.0,2,0.05555555555555555,none
1,0.99968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.33327999359889043,Normal,1000,16,100,1,0.999679987199488,1000,1.0,5,165.10660559041398,5,99964,1.0,4,0.1111111111111111,blom
1,0.99968,0.19999999999999998,0.0,32,0.8888888888888888,0,0.0,0.3333333333333333,0.33327999359889043,Normal,1000,16,100,1,0.999679987199488,1000,1.0,5,164.90208906168482,5,99964,1.0,4,0.1111111111111111,boxcox
1,0.9997,0.2857142857142857,0.0,30,0.8333333333333334,0,0.0,0.408248290463863,0.40818704495180475,Normal,1000,16,100,1,0.99969998199892,1000,1.0,5,71.50136683173855,5,99964,1.0,6,0.16666666666666666,log
1,0.99967,0.15384615384615385,0.0,33,0.9166666666666666,0,0.0,0.28867513459481287,0.2886274978381453,Poisson,1000,16,100,1,0.999669990099703,1000,1.0,5,227.16430056513127,5,99964,1.0,3,0.08333333333333333,none
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Binomial,1000,16,100,1,0.9997399739973998,1000,1.0,6,1.4850961629043637,5,99964,1.0,10,0.2777777777777778,none
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,NBinomial,1000,16,100,1,0.9997199775982079,1000,1.0,6,2.997122159750854,5,99964,1.0,8,0.2222222222222222,none
1,0.99973,0.4255319148936171,0.09090909090909091,26,0.7222222222222222,1,1.0003601296466729e-05,0.502518907629606,0.5024379869953481,Normal,1000,16,100,1,0.9997399713968537,1000,0.9090909090909091,6,3.094029413254318,5,99963,0.9999899963987036,10,0.2777777777777778,blom
1,0.99972,0.4166666666666667,0.16666666666666666,26,0.7222222222222222,2,2.0007202592933457e-05,0.4811252243246882,0.48103282957114474,Normal,1000,16,100,1,0.9997399687962556,1000,0.8333333333333334,6,2.8684040686495877,5,99962,0.999979992797407,10,0.2777777777777778,boxcox
1,0.99973,0.4255319148936171,0.09090909090909091,26,0.7222222222222222,1,1.0003601296466729e-05,0.502518907629606,0.5024379869953481,Normal,1000,16,100,1,0.9997399713968537,1000,0.9090909090909091,6,3.0173481206835406,5,99963,0.9999899963987036,10,0.2777777777777778,log
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Poisson,1000,16,100,1,0.9997399739973998,1000,1.0,6,1.4873273091291133,5,99964,1.0,10,0.2777777777777778,none
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,Binomial,1000,16,100,1,0.9997199775982079,1000,1.0,7,3.07462220999182,5,99964,1.0,8,0.2222222222222222,none
1,0.99971,0.32558139534883723,0.0,29,0.8055555555555556,0,0.0,0.44095855184409843,0.44089460374114015,NBinomial,1000,16,100,1,0.9997099796985789,1000,1.0,7,5.844690462564603,5,99964,1.0,7,0.19444444444444445,none
1,0.99972,0.391304347826087,0.1,27,0.75,1,1.0003601296466729e-05,0.4743416490252569,0.4742609964032469,Normal,1000,16,100,1,0.9997299729972997,1000,0.9,7,3.8902544013282903,5,99963,0.9999899963987036,9,0.25,blom
1,0.99973,0.4,0.0,27,0.75,0,0.0,0.5,0.4999324893667676,Normal,1000,16,100,1,0.9997299756978129,1000,1.0,7,3.73599774092066,5,99964,1.0,9,0.25,boxcox
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Normal,1000,16,100,1,0.9997399739973998,1000,1.0,7,3.3195773868114786,5,99964,1.0,10,0.2777777777777778,log
1,0.99973,0.4,0.0,27,0.75,0,0.0,0.5,0.4999324893667676,Poisson,1000,16,100,1,0.9997299756978129,1000,1.0,7,3.1887152607019082,5,99964,1.0,9,0.25,none
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,Binomial,1000,16,100,1,0.9997199775982079,1000,1.0,8,3.652885522086177,5,99964,1.0,8,0.2222222222222222,none
1,0.99969,0.24390243902439027,0.0,31,0.8611111111111112,0,0.0,0.37267799624996495,0.37262022379421106,NBinomial,1000,16,100,1,0.999689984499225,1000,1.0,8,14.383997222672992,5,99964,1.0,5,0.1388888888888889,none
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,Normal,1000,16,100,1,0.9997199775982079,1000,1.0,8,5.0614208513769094,5,99964,1.0,8,0.2222222222222222,blom
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,Normal,1000,16,100,1,0.9997199775982079,1000,1.0,8,5.095597123575177,5,99964,1.0,8,0.2222222222222222,boxcox
1,0.99972,0.3636363636363636,0.0,28,0.7777777777777778,0,0.0,0.4714045207910317,0.4713385142568173,Normal,1000,16,100,1,0.9997199775982079,1000,1.0,8,4.703542432104786,5,99964,1.0,8,0.2222222222222222,log
1,0.9997,0.3181818181818182,0.125,29,0.8055555555555556,1,1.0003601296466729e-05,0.4124789556921527,0.4123999821031398,Poisson,1000,16,100,1,0.9997099767981439,1000,0.875,8,5.072462067439362,5,99963,0.9999899963987036,7,0.19444444444444445,none
1,0.99973,0.4,0.0,27,0.75,0,0.0,0.5,0.4999324893667676,Binomial,1000,16,100,1,0.9997299756978129,1000,1.0,9,3.8442137396714364,5,99964,1.0,9,0.25,none
1,0.99973,0.4,0.0,27,0.75,0,0.0,0.5,0.4999324893667676,NBinomial,1000,16,100,1,0.9997299756978129,1000,1.0,9,3.142817403414398,5,99964,1.0,9,0.25,none
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Normal,1000,16,100,1,0.9997399739973998,1000,1.0,9,4.72061222587547,5,99964,1.0,10,0.2777777777777778,blom
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Normal,1000,16,100,1,0.9997399739973998,1000,1.0,9,4.352209265433902,5,99964,1.0,10,0.2777777777777778,boxcox
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Normal,1000,16,100,1,0.9997399739973998,1000,1.0,9,4.336863258268432,5,99964,1.0,10,0.2777777777777778,log
1,0.99974,0.4347826086956522,0.0,26,0.7222222222222222,0,0.0,0.5270462766947299,0.5269777493714617,Poisson,1000,16,100,1,0.9997399739973998,1000,1.0,9,2.604833123469933,5,99964,1.0,10,0.2777777777777778,none
