GROUP	NSAMPLES	MODEL	TRANS	REP	CCC	DEV	NRMSD	R2
genes_protein_coding	226	Poisson	none	48	0.983111877088	152.343990503	0.0411514192913	0.0058090706148
genes_protein_coding	226	Poisson	none	49	0.982814179742	149.167128525	0.0415142040667	0.00310859661249
genes_protein_coding	226	Poisson	none	5	0.983585064122	146.499830116	0.0402203734958	0.00653771025338
genes_protein_coding	226	Poisson	none	50	0.983340573122	145.102703464	0.040605637891	0.00438833312835
genes_protein_coding	226	Poisson	none	51	0.983668965229	144.499194841	0.040138658129	0.00508646291908
genes_protein_coding	226	Poisson	none	52	0.983983687751	141.826277289	0.0397239901242	0.00401531068255
genes_protein_coding	226	Poisson	none	53	0.983405612354	142.821804559	0.0404448226779	0.00382109644014
genes_protein_coding	226	Poisson	none	54	0.9827457893	152.028265614	0.0412526943613	0.00245565686814
genes_protein_coding	226	Poisson	none	55	0.98270168963	153.966169795	0.0413140256436	0.00368716234545
genes_protein_coding	226	Poisson	none	56	0.983291426063	151.448136904	0.0405997803456	0.00518973516961
genes_protein_coding	226	Poisson	none	57	0.983246218607	145.126718305	0.0406492127011	0.00605933229812
genes_protein_coding	226	Poisson	none	58	0.983133495448	147.010911751	0.0411356298282	0.00369891706428
genes_protein_coding	226	Poisson	none	59	0.982900809388	153.511195823	0.0410547832426	0.00345362689272
genes_protein_coding	226	Poisson	none	6	0.983615785688	146.326131378	0.0402792335348	0.00405200225829
genes_protein_coding	226	Poisson	none	60	0.983150197443	145.37888031	0.0408391134009	0.00590575860686
genes_protein_coding	226	Poisson	none	61	0.982942557927	149.397641606	0.0410119138614	0.00445348479868
genes_protein_coding	226	Poisson	none	62	0.983499584355	143.750005571	0.0403928666821	0.0029775705925
genes_protein_coding	226	Poisson	none	63	0.983491015705	147.056750443	0.0403423112446	0.00518882889275
genes_protein_coding	226	Poisson	none	64	0.982921183958	151.320072156	0.0410357669772	0.00452333037353
genes_protein_coding	226	Poisson	none	65	0.983599948167	147.476169729	0.0402180507785	0.00324922307131
genes_protein_coding	226	Poisson	none	66	0.983060185834	149.548849744	0.040876185025	0.00580877046772
genes_protein_coding	226	Poisson	none	67	0.983049551903	153.618848638	0.0408793160512	0.00434629009072
genes_protein_coding	226	Poisson	none	68	0.9826530428	152.80441169	0.0417852004639	0.00493557531533
genes_protein_coding	226	Poisson	none	69	0.983047543285	149.362506052	0.0408956848649	0.00462055411898
genes_protein_coding	226	Poisson	none	7	0.983191106627	149.023539454	0.0407047662556	0.00270174441938
genes_protein_coding	226	Poisson	none	70	0.983021354576	149.912036207	0.0409018470202	0.00613366514007
genes_protein_coding	226	Poisson	none	71	0.983267946321	148.220741825	0.0405993015963	0.00600682021423
genes_protein_coding	226	Poisson	none	72	0.982875264476	155.776569512	0.0410914378412	0.00552916972907
genes_protein_coding	226	Poisson	none	73	0.983394235797	146.63885352	0.0405625395747	0.00621757399186
genes_protein_coding	226	Poisson	none	74	0.982960510738	152.998866314	0.0410693441004	0.00325885420219
genes_protein_coding	226	Poisson	none	75	0.983484454881	144.004525253	0.0409771904595	0.0057731457976
genes_protein_coding	226	Poisson	none	76	0.983619574438	141.720659952	0.0405858387857	0.00447144435936
genes_protein_coding	226	Poisson	none	77	0.983332642724	148.511296131	0.0405365649162	0.0047120675093
genes_protein_coding	226	Poisson	none	78	0.983303540228	144.935015222	0.0406659299417	0.0051354395504
genes_protein_coding	226	Poisson	none	79	0.983383679111	148.326969227	0.0404628031493	0.00526447226446
genes_protein_coding	226	Poisson	none	8	0.983149500077	147.389925353	0.0408511388843	0.00516868843577
genes_protein_coding	226	Poisson	none	80	0.983452687918	147.178136051	0.0403882278786	0.00316673534651
genes_protein_coding	226	Poisson	none	81	0.983605914018	143.239461002	0.0401945248125	0.00585440617556
genes_protein_coding	226	Poisson	none	82	0.983283152918	152.919792885	0.0405788797402	0.00372996297092
genes_protein_coding	226	Poisson	none	83	0.983327944443	147.967825136	0.0405287694137	0.00406982419263
genes_protein_coding	226	Poisson	none	84	0.983159380037	146.256736129	0.0408299047211	0.00319948888237
genes_protein_coding	226	Poisson	none	85	0.983337915187	142.992308782	0.0406195319948	0.00436264041755
genes_protein_coding	226	Poisson	none	86	0.98361696391	144.400653918	0.0402692376915	0.00383122499897
genes_protein_coding	226	Poisson	none	87	0.983526309703	140.452708958	0.0403829840883	0.00502010357405
genes_protein_coding	226	Poisson	none	88	0.983196347463	151.928263287	0.0407697370533	0.00443093115418
genes_protein_coding	226	Poisson	none	89	0.982979122663	144.907913001	0.0410220898266	0.0048182903933
genes_protein_coding	226	Poisson	none	9	0.98314125207	147.881991591	0.0407555601838	0.00363616885342
genes_protein_coding	226	Poisson	none	90	0.98301163328	146.638580308	0.0412731517499	0.00355294411573
genes_protein_coding	226	Poisson	none	91	0.983108217677	144.578725939	0.0411713432527	0.00525765626848
genes_protein_coding	226	Poisson	none	92	0.983483450218	144.449357928	0.0403506244095	0.0051525478487
genes_protein_coding	226	Poisson	none	93	0.982993323688	148.13245744	0.0409434177254	0.00607787097703
genes_protein_coding	226	Poisson	none	94	0.983442585599	147.655016992	0.0403886961082	0.00557101045757
genes_protein_coding	226	Poisson	none	95	0.982900922264	156.861773599	0.0410690379953	0.00377349015385
genes_protein_coding	226	Poisson	none	96	0.98322526493	147.966841583	0.0406693431934	0.00360132570873
genes_protein_coding	226	Poisson	none	97	0.983057668859	147.093406253	0.0409413220312	0.00393160976873
genes_protein_coding	226	Poisson	none	98	0.983345271305	150.221358412	0.0405350693587	0.00332211774875
genes_protein_coding	226	Poisson	none	99	0.983222475203	146.580565728	0.0410479563933	0.00588378121079
genes_protein_coding	430	Binomial	none	1	0.981989968059	155.13328699	0.0423863607557	0.0149156023007
genes_protein_coding	430	Binomial	none	10	0.981829144876	148.761447355	0.0416893838965	0.00808192446853
genes_protein_coding	430	Binomial	none	100	0.980760555465	154.552683401	0.0430940851424	0.0066223691507
genes_protein_coding	430	Binomial	none	11	0.982234253145	149.896969275	0.0414621482232	0.012253768614
genes_protein_coding	430	Binomial	none	12	0.981781723489	147.566100245	0.043313335627	0.00516510524815
genes_protein_coding	430	Binomial	none	13	0.982089424838	139.742901123	0.0426300874691	0.0226305936874
genes_protein_coding	430	Binomial	none	14	0.981748813271	146.289708329	0.0424396100049	0.00808680275747
genes_protein_coding	430	Binomial	none	15	0.981706537988	142.837453293	0.0424954472526	0.00830663612518
genes_protein_coding	430	Binomial	none	16	0.98228949667	140.936991346	0.0418144692691	0.00328160649988
genes_protein_coding	430	Binomial	none	17	0.981941838788	151.823874322	0.0418834064855	0.0124837642547
genes_protein_coding	430	Binomial	none	18	0.982884412197	132.6699182	0.0411193072539	0.0142730729614
genes_protein_coding	430	Binomial	none	19	0.983184357154	132.863321666	0.0408612533385	0.0139257321997
genes_protein_coding	430	Binomial	none	2	0.981276803231	147.422075223	0.0426809714382	0.015916033152
genes_protein_coding	430	Binomial	none	20	0.982953496334	144.603394909	0.0410742955383	0.0160383731951
genes_protein_coding	430	Binomial	none	21	0.983294262989	137.514067825	0.0397013140609	0.00891797454602
genes_protein_coding	430	Binomial	none	22	0.981521913162	155.692189825	0.0426759058867	0.0104143402385
genes_protein_coding	430	Binomial	none	23	0.982601444765	139.118398737	0.0408766869888	0.00249247000882
genes_protein_coding	430	Binomial	none	24	0.983198874668	130.982835542	0.0402783846381	0.00727686974756
genes_protein_coding	430	Binomial	none	25	0.982310394334	144.071711925	0.041451683336	0.00413964997514
genes_protein_coding	430	Binomial	none	26	0.981857147543	142.224250845	0.0426640067424	0.0079908427754
genes_protein_coding	430	Binomial	none	27	0.983787256264	126.531380389	0.0404495254898	0.00590629133473
genes_protein_coding	430	Binomial	none	28	0.983260644899	140.904441426	0.040611632462	0.00937439784434
genes_protein_coding	430	Binomial	none	29	0.982003952325	137.298966349	0.0421191594778	0.0178247102484
genes_protein_coding	430	Binomial	none	3	0.981429451882	146.660218538	0.0428738573203	0.00178853749516
genes_protein_coding	430	Binomial	none	30	0.981828888167	147.314812176	0.0422361732129	0.00238495717618
genes_protein_coding	430	Binomial	none	31	0.982209840567	147.492885605	0.0418822654613	0.00958392498457
genes_protein_coding	430	Binomial	none	32	0.98211527862	148.483320517	0.0415124410751	0.0107200771857
genes_protein_coding	430	Binomial	none	33	0.983151667201	132.194824847	0.0415248034071	0.0208925409568
genes_protein_coding	430	Binomial	none	34	0.982598493647	149.238780666	0.0414818289642	0.00475446035748
genes_protein_coding	430	Binomial	none	35	0.981253536867	151.003185391	0.0429549131612	0.00582571869901
genes_protein_coding	430	Binomial	none	36	0.9831527694	132.180738155	0.0403302569325	0.00809049435494
genes_protein_coding	430	Binomial	none	37	0.981289020669	155.871972165	0.0428208008401	0.00750424604376
genes_protein_coding	430	Binomial	none	38	0.983474695203	128.896371086	0.0410197298207	0.00946986260687
genes_protein_coding	430	Binomial	none	39	0.982583494233	143.637502464	0.041064843134	0.0119166900688
genes_protein_coding	430	Binomial	none	4	0.980776863725	163.909489954	0.0435153976345	0.00283828841886
genes_protein_coding	430	Binomial	none	40	0.981603301749	143.812343822	0.0422324520363	0.0096502277122
genes_protein_coding	430	Binomial	none	41	0.981534513914	143.058165871	0.0427654735067	-0.00147057138075
genes_protein_coding	430	Binomial	none	42	0.981091432682	138.11973846	0.0424917251342	0.0102790508626
genes_protein_coding	430	Binomial	none	43	0.982560633672	151.51800161	0.0409969224225	0.0145760379648
genes_protein_coding	430	Binomial	none	44	0.982858636246	135.311528578	0.0412044779777	0.014495151622
genes_protein_coding	430	Binomial	none	45	0.982263215963	137.055810379	0.0420291819722	0.0149385124296
genes_protein_coding	430	Binomial	none	46	0.981962337243	136.395444751	0.0424871570654	0.00509487094547
genes_protein_coding	430	Binomial	none	47	0.983534385375	125.40800195	0.041158717767	0.00630359611912
genes_protein_coding	430	Binomial	none	48	0.982550663412	145.072867955	0.0409846642157	0.0150897791355
genes_protein_coding	430	Binomial	none	49	0.981759165148	145.031883115	0.041824501775	0.0129897594105
genes_protein_coding	430	Binomial	none	5	0.980695387967	147.000484587	0.0429097889595	0.0169419471762
genes_protein_coding	430	Binomial	none	50	0.980337228334	158.876345619	0.0436805280135	0.00151614168141
genes_protein_coding	430	Binomial	none	51	0.981377942504	162.368448324	0.0424595318874	0.00420520584004
genes_protein_coding	430	Binomial	none	52	0.982422117467	147.36127001	0.0411908099776	0.00865598303173
genes_protein_coding	430	Binomial	none	53	0.981998924282	156.974132506	0.0420489383525	0.010646566428
genes_protein_coding	430	Binomial	none	54	0.982367130199	148.12753007	0.0412435390767	0.013471580918
genes_protein_coding	430	Binomial	none	55	0.982601668269	146.623524315	0.0413936363943	0.0203915970703
genes_protein_coding	430	Binomial	none	56	0.981269157704	158.873967084	0.0429552443412	0.0136525182249
genes_protein_coding	430	Binomial	none	57	0.982390241714	132.938051383	0.0416179981078	0.0163861022749
genes_protein_coding	430	Binomial	none	58	0.983092861125	128.414595112	0.0414038159952	0.00539010670139
genes_protein_coding	430	Binomial	none	59	0.982475323945	133.670811699	0.0424556170763	0.00844401051568
genes_protein_coding	430	Binomial	none	6	0.981926928797	137.15533167	0.0427301758959	0.0127989410319
genes_protein_coding	430	Binomial	none	60	0.981252186499	163.357783949	0.0423565011244	0.0124356780477
genes_protein_coding	430	Binomial	none	61	0.982936921084	131.650016313	0.0410856821833	0.00249255609541
genes_protein_coding	430	Binomial	none	62	0.981709253199	161.686892202	0.0415490756807	0.00491005285438
genes_protein_coding	430	Binomial	none	63	0.982656203091	135.026138528	0.0404711863836	0.00411505701013
genes_protein_coding	430	Binomial	none	64	0.982357749645	137.533041029	0.0419514649558	0.0121613069039
genes_protein_coding	430	Binomial	none	65	0.981960521875	140.49747701	0.0413172393849	0.00214386553001
genes_protein_coding	430	Binomial	none	66	0.981402906185	148.391285981	0.0424154485493	0.00565148978853
genes_protein_coding	430	Binomial	none	67	0.980706879034	155.028467385	0.0427672048786	0.00579234873021
genes_protein_coding	430	Binomial	none	68	0.982712210804	148.536012846	0.0405919042978	0.0185031729833
genes_protein_coding	430	Binomial	none	69	0.980826859349	163.449014972	0.0433588570611	0.0154450097167
genes_protein_coding	430	Binomial	none	7	0.98012034048	158.481888505	0.044660812	0.00342377889789
genes_protein_coding	430	Binomial	none	70	0.982451664484	145.182878303	0.0423053403969	0.0203725593436
genes_protein_coding	430	Binomial	none	71	0.981361439539	153.707673483	0.0418839433206	0.00776953957639
genes_protein_coding	430	Binomial	none	72	0.982482686386	148.686507484	0.0416305547081	0.00599582313072
genes_protein_coding	430	Binomial	none	73	0.980987643482	139.443085576	0.0431670246119	0.00632536076657
genes_protein_coding	430	Binomial	none	74	0.982941086623	132.063251876	0.040597128673	0.0119436001361
genes_protein_coding	430	Binomial	none	75	0.981199000979	151.340881506	0.0423650529868	0.00928837401583
genes_protein_coding	430	Binomial	none	76	0.981547489816	157.073194839	0.0429604779881	0.0130878598074
genes_protein_coding	430	Binomial	none	77	0.979987394196	164.01172045	0.0443775521075	0.00286089322443
genes_protein_coding	430	Binomial	none	78	0.981227695265	144.118174785	0.0432874332319	0.0225931388175
genes_protein_coding	430	Binomial	none	79	0.979995543455	166.047112308	0.0440418793401	0.0121452537069
genes_protein_coding	430	Binomial	none	8	0.982005460985	152.331312742	0.041989799343	0.00750380751413
genes_protein_coding	430	Binomial	none	80	0.982579334965	139.890902493	0.0414410077217	0.00332259793699
genes_protein_coding	430	Binomial	none	81	0.980999990576	149.746533135	0.0430254584034	0.00248542902866
genes_protein_coding	430	Binomial	none	82	0.981703498744	154.904125886	0.0425859311917	0.0146593228784
genes_protein_coding	430	Binomial	none	83	0.98071371388	159.920512448	0.0428310487203	0.00558221417582
genes_protein_coding	430	Binomial	none	84	0.982315977819	129.537836601	0.0407285931666	0.0101490374533
genes_protein_coding	430	Binomial	none	85	0.982566800062	143.815218922	0.0409629002564	0.00429690981577
genes_protein_coding	430	Binomial	none	86	0.982782689312	140.575099733	0.0413932750755	0.0199209888702
genes_protein_coding	430	Binomial	none	87	0.982020565656	149.514149414	0.0411843597412	0.00458434685159
genes_protein_coding	430	Binomial	none	88	0.983522215901	128.563851137	0.0410649820741	0.0163485945445
genes_protein_coding	430	Binomial	none	89	0.979968800634	154.916889892	0.0447663392295	0.00331326968163
genes_protein_coding	430	Binomial	none	9	0.98203323729	159.693881	0.0421096936765	0.00722474076742
genes_protein_coding	430	Binomial	none	90	0.982096502865	146.600336812	0.0416862615271	0.013170031769
genes_protein_coding	430	Binomial	none	91	0.980797599058	167.946583488	0.0434375713329	0.0101985580822
genes_protein_coding	430	Binomial	none	92	0.983308298347	128.611147745	0.0410722547478	0.0119665103495
genes_protein_coding	430	Binomial	none	93	0.981054947741	152.20870998	0.0432147352605	0.007121059207
genes_protein_coding	430	Binomial	none	94	0.981664513954	140.484843468	0.0427352272173	0.0134645685582
genes_protein_coding	430	Binomial	none	95	0.982088395993	147.073489938	0.0416985367985	0.0165857129679
genes_protein_coding	430	Binomial	none	96	0.981784841022	148.553200116	0.0422440642963	0.0116247222256
genes_protein_coding	430	Binomial	none	97	0.981499892823	147.362592263	0.0426310832112	0.0168741560432
genes_protein_coding	430	Binomial	none	98	0.982553113968	144.902582822	0.0418320324496	0.00583009051062
genes_protein_coding	430	Binomial	none	99	0.98295169586	127.533216786	0.0414822397628	0.00947503246732
genes_protein_coding	430	NBinomial	none	1	0.975119288331	0.984663212081	0.0487743935373	0.000643442069811
genes_protein_coding	430	NBinomial	none	10	0.976689761167	0.953474038063	0.0462657400411	0.000238346005811
genes_protein_coding	430	NBinomial	none	100	0.975331014314	0.996780788201	0.0478107947137	0.000254648992683
genes_protein_coding	430	NBinomial	none	11	0.975612252082	0.972917028214	0.0475901368523	0.000507503790429
genes_protein_coding	430	NBinomial	none	12	0.975648244456	0.970999112244	0.0490770649228	0.000166949521528
genes_protein_coding	430	NBinomial	none	13	0.976117471798	0.925287942705	0.0482225152539	0.000846297076158
genes_protein_coding	430	NBinomial	none	14	0.97581915562	0.925477817007	0.0478336623904	-4.44453975652e-05
genes_protein_coding	430	NBinomial	none	15	0.975577005397	0.913171026158	0.048078241352	0.000333353886128
genes_protein_coding	430	NBinomial	none	16	0.976163822197	0.916741447545	0.047449533815	0.000375577978648
genes_protein_coding	430	NBinomial	none	17	0.976311461017	0.93409803512	0.0469416340093	0.000462017359999
genes_protein_coding	430	NBinomial	none	18	0.97695221586	0.875806407574	0.0467502407204	0.000634043032574
genes_protein_coding	430	NBinomial	none	19	0.977810970375	0.851848917479	0.0459838314937	0.000510872613887
genes_protein_coding	430	NBinomial	none	2	0.975799976653	0.964483280553	0.0475675450445	0.000585914015111
genes_protein_coding	430	NBinomial	none	20	0.977509345974	0.937428501799	0.0461979760454	0.000646546523244
genes_protein_coding	430	NBinomial	none	21	0.977872784948	0.863303512083	0.0447603705077	0.0003536183872
genes_protein_coding	430	NBinomial	none	22	0.975322741112	1.0482650828	0.0483075471643	0.000601105934379
genes_protein_coding	430	NBinomial	none	23	0.977009597349	0.893415069063	0.0460244799162	0.000328438200647
genes_protein_coding	430	NBinomial	none	24	0.977338483257	0.862933011181	0.0458328618765	0.000411969735698
genes_protein_coding	430	NBinomial	none	25	0.976277961762	0.900991289722	0.0470192243107	0.000194466388769
genes_protein_coding	430	NBinomial	none	26	0.97634320338	0.912589294515	0.0477446166396	0.000408553232837
genes_protein_coding	430	NBinomial	none	27	0.978341737053	0.827187318119	0.0457565950804	0.000141421914444
genes_protein_coding	430	NBinomial	none	28	0.977959476109	0.872545659433	0.0456518060645	0.000425653089623
genes_protein_coding	430	NBinomial	none	29	0.975548316185	0.927083998317	0.0481125670609	0.000775188042241
genes_protein_coding	430	NBinomial	none	3	0.976740900776	0.937345229183	0.0469934955873	2.11298691353e-05
genes_protein_coding	430	NBinomial	none	30	0.975942780204	0.957668134233	0.0475999966508	0.000290215920577
genes_protein_coding	430	NBinomial	none	31	0.977232317004	0.939520408952	0.0464646249881	0.000615212447729
genes_protein_coding	430	NBinomial	none	32	0.977138209445	0.919684085123	0.0459518801269	0.000529564650758
genes_protein_coding	430	NBinomial	none	33	0.976781528642	0.903670941537	0.0477613226133	0.000767492883524
genes_protein_coding	430	NBinomial	none	34	0.976508653573	0.95004027947	0.0471775679377	0.000264820685775
genes_protein_coding	430	NBinomial	none	35	0.975278282078	0.969533923818	0.0483012796891	0.000611421470112
genes_protein_coding	430	NBinomial	none	36	0.97680942692	0.8624414923	0.0463895571602	0.000347456664495
genes_protein_coding	430	NBinomial	none	37	0.974465559405	0.996852795788	0.0489686642745	0.000338571699986
genes_protein_coding	430	NBinomial	none	38	0.977522221893	0.862383880144	0.0468940335165	0.000452378494807
genes_protein_coding	430	NBinomial	none	39	0.976412554448	0.9052954258	0.0467846042606	0.000412917953543
genes_protein_coding	430	NBinomial	none	4	0.974687307195	1.02537872277	0.0488901540971	0.000158264016259
genes_protein_coding	430	NBinomial	none	40	0.976062830693	0.90021083849	0.0472089894802	0.000152131512348
genes_protein_coding	430	NBinomial	none	41	0.975900263334	0.925321011763	0.0478754908197	-0.000188352989361
genes_protein_coding	430	NBinomial	none	42	0.974887266547	0.977091702402	0.047948058826	0.000527049657336
genes_protein_coding	430	NBinomial	none	43	0.976854236408	0.976714750634	0.0462697894403	0.000798798634179
genes_protein_coding	430	NBinomial	none	44	0.977481039374	0.875166613774	0.0462774807907	0.000493837951369
genes_protein_coding	430	NBinomial	none	45	0.976328363139	0.927808881637	0.0475525942262	0.000591480436634
genes_protein_coding	430	NBinomial	none	46	0.976164743621	0.910919437532	0.0478614841416	0.000294558562366
genes_protein_coding	430	NBinomial	none	47	0.977855313758	0.839738084329	0.0468097506414	0.000249021380065
genes_protein_coding	430	NBinomial	none	48	0.976814984531	0.91305206886	0.0462724024766	0.000507063482246
genes_protein_coding	430	NBinomial	none	49	0.976314344972	0.941678617876	0.0466840044984	0.000540410433098
genes_protein_coding	430	NBinomial	none	5	0.975725896499	0.973959931095	0.047133266942	0.000608518195864
genes_protein_coding	430	NBinomial	none	50	0.975013915811	1.02831153515	0.0482578837824	0.000115422624175
genes_protein_coding	430	NBinomial	none	51	0.975211788691	1.02067259038	0.0479837590523	0.000317486075002
genes_protein_coding	430	NBinomial	none	52	0.976408575544	0.91484351133	0.0466987495183	0.000430365239025
genes_protein_coding	430	NBinomial	none	53	0.976245745186	0.989050907728	0.0473040566164	0.000635890540892
genes_protein_coding	430	NBinomial	none	54	0.975811915608	0.945841555845	0.0472912616811	0.000323595264809
genes_protein_coding	430	NBinomial	none	55	0.976770523495	0.957144190803	0.0468086069514	0.000838652855384
genes_protein_coding	430	NBinomial	none	56	0.975731699363	0.99121890501	0.0478823630191	0.000742738602292
genes_protein_coding	430	NBinomial	none	57	0.977186545401	0.850132710459	0.0464047713156	0.000471949840887
genes_protein_coding	430	NBinomial	none	58	0.97681758295	0.869615737779	0.0474897973554	0.000237727736391
genes_protein_coding	430	NBinomial	none	59	0.975850221067	0.93447909657	0.0488264582997	0.000410548867044
genes_protein_coding	430	NBinomial	none	6	0.975530310003	0.917282866541	0.0486993543573	0.00064779182388
genes_protein_coding	430	NBinomial	none	60	0.976665513321	0.966339619481	0.0463244466585	0.000700492024611
genes_protein_coding	430	NBinomial	none	61	0.977721453762	0.860009801173	0.0459851654	0.000325344553581
genes_protein_coding	430	NBinomial	none	62	0.975534409032	0.941000445059	0.0470442162576	1.17880029076e-05
genes_protein_coding	430	NBinomial	none	63	0.97740297259	0.834683894499	0.0452513824681	9.13691485651e-05
genes_protein_coding	430	NBinomial	none	64	0.976833810862	0.889385997822	0.0470847202615	0.000656705031736
genes_protein_coding	430	NBinomial	none	65	0.976173503621	0.895686882524	0.0465171681598	3.30351875725e-05
genes_protein_coding	430	NBinomial	none	66	0.976277231982	0.952712504272	0.0469495074475	0.000283891419335
genes_protein_coding	430	NBinomial	none	67	0.975983190227	0.985833387779	0.0467565078433	0.000283575124523
genes_protein_coding	430	NBinomial	none	68	0.976866812713	0.936961601351	0.0459559197449	0.00079942533835
genes_protein_coding	430	NBinomial	none	69	0.975895154684	1.04968020617	0.0475966584134	0.000805387706793
genes_protein_coding	430	NBinomial	none	7	0.974057197431	1.07381760037	0.0500052221134	0.000135454510814
genes_protein_coding	430	NBinomial	none	70	0.977241839384	0.916705543897	0.0471954835038	0.000791983072176
genes_protein_coding	430	NBinomial	none	71	0.975056839152	0.983108745851	0.0474504675495	0.00047044274941
genes_protein_coding	430	NBinomial	none	72	0.976901178163	0.910239243883	0.0468246734204	0.000291937292491
genes_protein_coding	430	NBinomial	none	73	0.975515786344	0.979071446774	0.0479626855191	0.000356492784611
genes_protein_coding	430	NBinomial	none	74	0.977699294618	0.850161063311	0.0454618063922	0.000424171426141
genes_protein_coding	430	NBinomial	none	75	0.975015884995	0.975821074232	0.0478458818948	0.000145302801424
genes_protein_coding	430	NBinomial	none	76	0.976421490835	1.02065887824	0.0475706843874	0.000616249474593
genes_protein_coding	430	NBinomial	none	77	0.973036560031	1.06746226407	0.0504205058146	0.000112745372783
genes_protein_coding	430	NBinomial	none	78	0.975293218287	0.966367841867	0.0486013035188	0.000442555343899
genes_protein_coding	430	NBinomial	none	79	0.974814328282	1.0632311678	0.0484002670997	0.000742314097088
genes_protein_coding	430	NBinomial	none	8	0.97592622162	0.960029523173	0.047548243225	0.000504140903054
genes_protein_coding	430	NBinomial	none	80	0.977182286009	0.867197706908	0.0464699033202	0.00034045323696
genes_protein_coding	430	NBinomial	none	81	0.975013663327	0.922955253184	0.0483232364386	0.000227335086609
genes_protein_coding	430	NBinomial	none	82	0.975486592039	0.984142053808	0.0482841306498	0.000753589760021
genes_protein_coding	430	NBinomial	none	83	0.974403484438	1.03903483583	0.0483504465693	0.000229608233322
genes_protein_coding	430	NBinomial	none	84	0.975665144979	0.923358161642	0.0468129833939	0.000455363386027
genes_protein_coding	430	NBinomial	none	85	0.976037646883	0.935441721567	0.0470279516031	0.000277767817529
genes_protein_coding	430	NBinomial	none	86	0.976492778141	0.900616796728	0.0473507943487	0.000525813600284
genes_protein_coding	430	NBinomial	none	87	0.976195588842	0.914957115181	0.0464243317395	0.000130913618932
genes_protein_coding	430	NBinomial	none	88	0.977517289334	0.847088595555	0.0470067483021	0.000651408298967
genes_protein_coding	430	NBinomial	none	89	0.974785196104	1.02438486724	0.0492223669592	0.000224862915059
genes_protein_coding	430	NBinomial	none	9	0.976553616404	1.02515517324	0.0471068881799	0.000328923577229
genes_protein_coding	430	NBinomial	none	90	0.976649005172	0.930593719453	0.0465968769151	0.000615036220691
genes_protein_coding	430	NBinomial	none	91	0.975211933286	1.05052725507	0.048327978797	0.00043564055643
genes_protein_coding	430	NBinomial	none	92	0.977788203398	0.837843581602	0.0463955313319	0.000422692470077
genes_protein_coding	430	NBinomial	none	93	0.974083477109	1.00334670923	0.0494939959171	0.000487199654757
genes_protein_coding	430	NBinomial	none	94	0.975603841153	0.946270818757	0.0482842397956	0.000538101311672
genes_protein_coding	430	NBinomial	none	95	0.97507451268	0.944558521235	0.0481547438055	0.000700478824593
genes_protein_coding	430	NBinomial	none	96	0.975521355608	0.955881351615	0.0479640967539	0.000275769674767
genes_protein_coding	430	NBinomial	none	97	0.975735208656	0.946569650521	0.0477979550033	0.000748114919825
genes_protein_coding	430	NBinomial	none	98	0.977258830674	0.902491597933	0.04677780492	0.00040529190438
genes_protein_coding	430	NBinomial	none	99	0.976360692296	0.878950500688	0.0478530147139	0.00035655661214
genes_protein_coding	430	Normal	blom	1	0.979005621579	1.0448726084	0.035304386456	0.00208549607737
genes_protein_coding	430	Normal	blom	10	0.978775515621	1.07213936144	0.0353868069223	0.000696634983997
genes_protein_coding	430	Normal	blom	100	0.978314043795	1.06266205865	0.035745992042	0.000808595464865
genes_protein_coding	430	Normal	blom	11	0.979057609175	1.05055933135	0.0350203190168	0.00166671978854
genes_protein_coding	430	Normal	blom	12	0.978619007598	1.05691319862	0.0350360129447	0.000272468093861
genes_protein_coding	430	Normal	blom	13	0.979571415375	0.982333877207	0.0340187033294	0.00324589105687
genes_protein_coding	430	Normal	blom	14	0.979118704565	1.00463248306	0.0350824420482	-0.000162296335857
genes_protein_coding	430	Normal	blom	15	0.97909236775	0.998536265295	0.0351004567849	0.00110498743439
genes_protein_coding	430	Normal	blom	16	0.979653861572	0.974249263786	0.03472648593	0.00121362329156
genes_protein_coding	430	Normal	blom	17	0.979148499647	1.02072828612	0.034718855928	0.00144994603192
genes_protein_coding	430	Normal	blom	18	0.979976717285	0.967996444345	0.0341918348786	0.00196712282817
genes_protein_coding	430	Normal	blom	19	0.980035510887	0.959774608313	0.0342903846755	0.00172834126547
genes_protein_coding	430	Normal	blom	2	0.978424306569	1.082154515	0.0355424381191	0.00198168645883
genes_protein_coding	430	Normal	blom	20	0.979355378844	1.03494421334	0.0348344139416	0.00248500270164
genes_protein_coding	430	Normal	blom	21	0.980281394201	0.95775159115	0.0339227789463	0.00113184933165
genes_protein_coding	430	Normal	blom	22	0.978271401213	1.10153595709	0.0360465093013	0.00197151463509
genes_protein_coding	430	Normal	blom	23	0.979736100004	0.985458639499	0.0346770517404	0.000739960588189
genes_protein_coding	430	Normal	blom	24	0.980193590771	0.97535882671	0.0340690461025	0.00143737596893
genes_protein_coding	430	Normal	blom	25	0.979684059034	0.987880410892	0.0342416986856	0.000518731781494
genes_protein_coding	430	Normal	blom	26	0.978895548478	1.03377136185	0.0352197782099	0.0013218896833
genes_protein_coding	430	Normal	blom	27	0.980942838065	0.933008001334	0.0332256904188	0.000261700700685
genes_protein_coding	430	Normal	blom	28	0.979974037613	0.976924592361	0.0342260103494	0.00130147083242
genes_protein_coding	430	Normal	blom	29	0.979577619064	0.997712964319	0.0344931749824	0.00263509632217
